id,status,categories,manufacturer_id,supplier_id,code,sku,gtin,taric,name,short_description,description,keywords,attributes,head_title,meta_description,images,purchase_price,purchase_price_currency_code,price,tax_class_id,quantity,quantity_unit_id,weight,weight_class,delivery_status_id,sold_out_status_id,language_code,currency_code,date_valid_from,date_valid_to
554,0,"13,16,19,180",8,0,7103-2212,,,,Casco cerrado blanco LS2 chrono FF351,Casco cerrado blanco LS2 chrono FF351,"<h4>CALOTA DE POLICARBONATO
</h4><p>
El policarbonato es un material preparado para recibir impactos y soportar condiciones meteorológicas extremas.&nbsp;</p><h4>
SISTEMA DE VENTILACION&nbsp;</h4><p>
Entradas y salidas de aire para para proporcionar frescor al interior del casco y evacuar el aire caliente.&nbsp;</p><h4>
TRATAMIENTO ANTIARAÑAZOS&nbsp;</h4><p>
Pantalla preparada para recibir rayadas e impactos de elementos durante la conducción.&nbsp;</p><h4>
SISTEMA DE DESMONTAJE RAPIDO&nbsp;</h4><p>
Nuevo sistema para desmontar la pantalla de forma rápida, sencilla y sin necesidad de herramientas.&nbsp;</p><h4>
TRATAMIENTO ANTI UV&nbsp;</h4><p>La carcaza exterior recibe un tratamiento para resistir la incidencia de los rayos UV</p>",,"Código: 7103-2208, 7103-2209, 7103-2210
Modelo: CHRONO
Color: BCO/NGO
Tallas: L",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/554-casco-cerrado-blanco-ls2-chrono-ff351-1.jpg;products/554-casco-cerrado-blanco-ls2-chrono-ff351-2.jpg;products/554-casco-cerrado-blanco-ls2-chrono-ff351-3.jpg;products/554-casco-cerrado-blanco-ls2-chrono-ff351-4.jpg,0.0000,,1722,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
199,1,"13,16,19,180",8,0,"7103-2208, 7103-2209, 7103-2210",,,,Casco cerrado blanco LS2 chrono FF352,Casco LS2,"<h4>CALOTA DE POLICARBONATO
</h4><p>El policarbonato es un material preparado para recibir impactos y soportar condiciones meteorológicas extremas.
&nbsp;</p><h4>SISTEMA DE VENTILACION
</h4><p>Entradas y salidas de aire para para proporcionar frescor al interior del casco y evacuar el aire caliente.
</p><h4>TRATAMIENTO ANTI ARAÑAZOS
</h4><p>Pantalla preparada para recibir rayadas e impactos de elementos durante la conducción.
</p><h4>SISTEMA DE DESMONTAJE RAPIDO
</h4><p>Nuevo sistema para desmontar la pantalla de forma rápida, sencilla y sin necesidad de herramientas.
</p><h4>TRATAMIENTO ANTI UV<strong>&nbsp;</strong></h4><p>La carcaza exterior recibe un tratamiento para resistir la incidencia de los rayos UV.</p>",,"Modelo: CHRONO
Color: BCO/NGO
Tallas: M, L",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/199-casco-cerrado-ls2-chrono-1.jpg;products/199-casco-cerrado-ls2-chrono-2.jpg;products/199-casco-cerrado-ls2-chrono-3.jpg;products/199-casco-cerrado-ls2-chrono-4.jpg,0.0000,,2098,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
173,0,"13,16,19,180",8,0,"7103-2193, 7103-2194, 7103-2195",,,,Casco cerrado blanco LS2 dart FT2 frantic,Casco LS2,"<h4>Calota</h4><p>De fibra de vidrio (material ligero y muy resistente).
</p><h4>Sistemas&nbsp;</h4><p>De inflado AIR-GO (ajuste del interior con sistema de inflado).
</p><p>De ventilación IN&amp;OUT (entradas y salidas de aire).<br></p><p>Preparado para Tear-Off (en la visera se pueden montar varias capas de plástico).&nbsp;<br></p><p>Pantalla con tratamiento anti arañazos.</p><p>De desmontaje rápido de la pantalla.</p><p>Tratamiento anti UV de la carcasa exterior (2 tamaños de calota).</p><h4>Visor&nbsp;</h4><p>Solar interno (fácil accionamiento).</p><p>Preparado para pinlock (lente que evita que se empañe la pantalla).</p>",,"Modelo: DART FT2 FRANTIC
Color: NEG/ROJ
Tallas: M, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/173-casco-cerrado-ls2-dart-ft2-frantic-1.jpg;products/173-casco-cerrado-ls2-dart-ft2-frantic-2.jpg;products/173-casco-cerrado-ls2-dart-ft2-frantic-3.jpg;products/173-casco-cerrado-ls2-dart-ft2-frantic-4.jpg,0.0000,,4897,0,99.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
193,1,"13,16,19,180",8,0,"7103-2202, 7103-2203, 7103-2204",,,,Casco cerrado blanco LS2 misfits,Casco LS2,"<h4>Armazón
</h4><p>Fabricada en Acrilonitrilo-Butadieno-Estireno (ABS). Aerodinámico pintado con resina HPTT (Tecnología termoplástica de alta presión).
</p><h4>Ventilación</h4><p>Tomas de aire frontales. Extractores posteriores.
</p><h4>Visor
</h4><p>Lexan inyectado&nbsp;</p><p>Tratamiento antiarañazos&nbsp;</p><p>Mecanismo automático de rápida extracción
</p><h4>Interior
</h4><p>Tejido transpirable con tratamiento antibacteriano -Totalmente removible y lavable.
</p><h4>Certificaciones
</h4><p>Europea ECE 22.05 Sharp 4 Estrellas
</p><h4>Seguridad
</h4><p>Hebilla micrométrica de rápida liberación.</p>",,"Modelo: MISFITS
Color: BCO/NGO
Tallas: M, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/193-casco-cerrado-ls2-misfits-1.jpg;products/193-casco-cerrado-ls2-misfits-2.jpg;products/193-casco-cerrado-ls2-misfits-3.jpg;products/193-casco-cerrado-ls2-misfits-4.jpg,0.0000,,2098,0,99.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
182,1,"13,16,19,180",8,0,"7103-2336, 7103-2337, 7103-2338",,,,Casco cerrado blanco LS2 rookie one,Casco LS2,"<h4>COMPOSICIÓN</h4><p>HPTT (Resina Termoplástico de alta presión)
</p><h4>PANTALLA</h4><p>Policarbonato&nbsp;</p><p>Tratamiento anti vaho y anti arañazos&nbsp;</p><p>Mecanismo automático de rápida extracción
</p><h4>VENTILACIÓN</h4><p>Sistema de entrada y salida de aire 
</p><h4>CIERRE</h4><p>Micrométrico
</p><h4>INTERIOR</h4><p>Tejido transpirable con tratamiento antibacteriano&nbsp;</p><p>Almohadillas preformadas corte láser (mejoran la adaptación)&nbsp;</p><p>Completamente extraíble y lavable&nbsp;</p><p>Cortinilla de mentonera 
</p><h4>CERTIFICADO</h4><p>ECE 22.05 
</p><h4>SISTEMA DE VENTILACIÓN</h4><p>Entradas y salidas de aire para proporcionar frescor al interior del casco y evacuar el aire caliente.
</p><h4>TRATAMIENTO ANTI ARAÑAZOS</h4><p>Pantalla preparada para resistir rayadas e impactos de elementos durante la conducción.
</p><h4>SISTEMA DE DESMONTAJE RÁPIDO</h4><p>Nuevo sistema para desmontar la pantalla de forma rápida, sencilla y sin necesidad de herramientas.</p>",,"Modelo: ROOKIE ONE
Color: NGO/GRS/VDE
Tallas: M, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/182-casco-cerrado-ls2-rookie-one-1.jpg;products/182-casco-cerrado-ls2-rookie-one-2.jpg;products/182-casco-cerrado-ls2-rookie-one-3.jpg;products/182-casco-cerrado-ls2-rookie-one-4.jpg,0.0000,,2079,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
89,1,"13,16,19,180",8,0,7103-2139,,,,Casco cerrado blanco LS2 voltage,Casco LS2 ,"<h4 style=""text-align: justify;"">CALOTA
</h4><p style=""text-align: justify;"">Carcasa ligera en resina Thermoplastica.
</p><h4 style=""text-align: justify;"">INTERIOR
</h4><p style=""text-align: justify;"">Interior con el nuevo revestimiento suave y eficaz, transpirable, extraíble y lavable.
</p><p style=""text-align: justify;"">Protector nasal y en mentón (barbilla) flexible y desmontable de serie.
</p><h4 style=""text-align: justify;"">VISOR
</h4><p style=""text-align: justify;"">Pantalla dotada de revestimiento anti vaho y tratada anti rayas.
</p><p style=""text-align: justify;"">Visor Solar retráctil en color Fumé oscuro accionable por mecanismo.
</p><h4 style=""text-align: justify;"">VENTILACION
</h4><p style=""text-align: justify;"">Ventilación con entradas y salidas de aire ajustables con Spoiler trasero aerodinámico, reducen el levantamiento.
</p><p style=""text-align: justify;"">Cierre seguridad en barboquejo Quick Release, Micrométrico.</p>",,"Modelo: VOLTAGE	
Color: BCO/PLA
Tallas: XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/89-casco-cerrado-ls2-voltage-1.jpg;products/89-casco-cerrado-ls2-voltage-5.jpg;products/89-casco-cerrado-ls2-voltage-4.jpg;products/89-casco-cerrado-ls2-voltage-6.jpg;products/89-casco-cerrado-ls2-voltage-3.jpg;products/89-casco-cerrado-ls2-voltage-7.jpg,0.0000,,3189,0,7.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
86,0,"13,16,19,180",7,0,"7103-2456, 7103-2457, 7103-2458",,,,Casco cerrado blanco SHOEI GT-AIR dauntless,Casco SHOEI,"<h4>Helmet  shell 
</h4><p><ul><li>Sistema de EPS-revestimiento con múltiples densidades.&nbsp;<br></li><li>Niebla retardante sistema SNC-1 Pinlock.&nbsp;<br></li><li>Sistema de trinquete Micro.&nbsp;<br></li><li>Sistema de seguridad EQRS.&nbsp;<br></li><li>Comodidad de uso.&nbsp;<br></li></ul></p><h4>GT-Air
</h4><p><ul><li>Sumergido en características innovadoras, el SHOEI GT-Air facilita la adaptación a las siempre cambiantes condiciones que se avecinan. El conveniente protector de sol interno flip-down, sistema de ventilación de flujo libre pero fácilmente ajustable y aerodinámica superior aseguran una mayor comodidad y rendimiento que nunca. Una cosa es ser un casco de gran apariencia, pero otra muy distinta también es la funcionalidad y el rendimiento para poner una sonrisa en la cara de cualquier piloto.&nbsp;<br></li></ul></p><h4>Concepto de diseño
</h4><p><ul><li>Aerodinámica  testada en túnel de viento.&nbsp;<br></li><li>El alerón integrado en la carcasa reduce el levantamiento y la fricción.&nbsp;<br></li><li>La tecnología de reducción de ruido reduce los ruidos indeseados del viento y de la carretera.&nbsp;<br></li><li>Protector solar de solapa.&nbsp;<br></li><li>Se adapta a las condiciones siempre cambiantes que se avecinan. &nbsp;</li></ul></p><h4>Desempeño de  la ventilación 
</h4><p><ul><li>Grandes persianas de ventilación superior e inferior para facilitar el uso con guantes de manejo.&nbsp;<br></li><li>Posicionamiento estratégico, ventilación superior de tres posiciones para una entrada de aire óptima.&nbsp;<br></li><li>Tres (3) entradas y tres (3) respiraderos de escape.&nbsp;<br></li><li>Túnel de viento optimizado para maximizar el flujo de aire y mejorar la presión negativa de aire de succión de succión.&nbsp;<br></li></ul></p><h4>Escudo CNS-1
</h4><p><ul><li>Gran campo de visión protege del 99% de los dañinos rayos UV del sol.&nbsp;<br></li><li>El moldeo por inyección en 3D garantiza una visión sin distorsión en todo el campo de visión.&nbsp;<br></li><li>Viene equipado con el sistema Pinlock® EVO resistente a la niebla.&nbsp;<br></li></ul></p><h4>Sistema de  placa base QR-N
</h4><p><ul><li>Cambios de escudo suave y fácil.&nbsp;<br></li><li>La tecnología patentada de resortes de SHOEI garantiza un sello de viento e impermeable.&nbsp;<br></li></ul></p><h4>Escudo de  sol interno QSV-1
</h4><p><ul><li>El protector contra el sol QSV-1 incorporado proporciona a los usuarios un alivio instantáneo del resplandor solar en un solo movimiento rápido.&nbsp;<br></li><li>Interruptor grande y de fácil localización que activa el blindaje interior moldeado por inyección 3D.&nbsp;<br></li><li>La visión libre de distorsión bloquea el 99% de los rayos UV dañinos del sol.&nbsp;<br></li><li>El área de la frente de la envoltura exterior se eleva levemente para acomodar el protector solar interno, permitiendo que la integridad del revestimiento interior EPS del casco permanezca intacta.&nbsp;<br></li><li>Supera el estándar ANSI Z80.3-2010 para gafas sin receta.&nbsp;<br></li></ul></p><h4>Multi-ply  matrix AIM + Shell
</h4><p><ul><li>La tecnología patentada integra una matriz de cinco capas.&nbsp;<br></li><li>Capas de fibra de vidrio entrelazadas a mano con fibras orgánicas y resina.&nbsp;<br></li><li>El spoiler integrado en la carcasa con espesor constante de la carcasa garantiza una resistencia y un peso adecuados.&nbsp;<br></li></ul></p><h4>Multi-piece EPS Liner
</h4><p><ul><li>Proporciona una mejor absorción de impacto utilizando diferentes densidades de espuma.&nbsp;<br></li><li>Diseñado para permitir que el aire de refrigeración viaje sin restricciones a través de los túneles creados en el EPS.&nbsp;<br></li></ul></p><h4>Sistema de emergencia de  liberación rápida (EQRS)
</h4><p><ul><li>Permite que el personal médico de emergencia retire con facilidad y seguridad las almohadillas de las mejillas del casco de un motociclista lesionado.&nbsp;<br></li><li>El casco se puede quitar suavemente de la cabeza de un motociclista herido con la carga mínima colocada en su cuello.&nbsp;<br></li></ul></p><h4>Sistema de  interior Max-Dry 3D
</h4><p><ul><li>Totalmente extraíble, lavable, reemplazable y ajustable.&nbsp;</li><li>El material del forro de Max-dry absorbe y disipa el sudor dos veces más rápido que los interiores de nylon tradicionales.&nbsp;</li><li>Almohadillas multicapa para mayor comodidad y estabilización del casco.&nbsp;<br></li><li>De forma tridimensional para que coincida con los contornos de la cabeza de un motociclista.&nbsp;<br></li></ul></p><h4>&nbsp;Pinlock®
</h4><p><ul><li>Se trata de una pequeña pantalla plástica que va colocada en interior de la visera del casco. Este sistema, patentado por la empresa Holandesa del mismo nombre y que las principales marcas de cascos proporcionan como accesorio opcional, tiene que ser instalado, siguiendo las instrucciones, para que se coloque en el punto preciso. En cuanto a su composición, se trata de material plástico con cierta flexibilidad, transparente y con uno de sus bordes con un hilo de silicona para conseguir que sea estanco.&nbsp;<br></li><li>¿Para qué sirve y cómo funciona? Los Pinlock® tienen una única función evitar que nuestra visera o pantalla se empañe por dentro. Por muy buena ventilación que tenga nuestro casco o incluso aunque nuestra visera tenga tratamiento anti-vaho, la realidad es que es cuestión de tiempo que aparezca el temido y tedioso empañamiento. Gracias a su composición, se crea una de cámara de aire entre la propia visera y el interior del casco que evita la condensación y, por tanto, garantiza la visibilidad.&nbsp;<br></li></ul></p><p>
</p><p><br></p>",,"Modelo: GT-AIR DAUNTLESS
Color: BCO/NGO/ROJ
Tallas: M, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/86-casco-cerrado-shoei-gt-air-dauntless-1.jpg;products/86-casco-cerrado-shoei-gt-air-dauntless-2.jpg;products/86-casco-cerrado-shoei-gt-air-dauntless-3.jpg;products/86-casco-cerrado-shoei-gt-air-dauntless-4.jpg,0.0000,,14511,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
85,0,"13,16,19,180",7,0,"7103-2240, 7103-2241",,,,Casco cerrado blanco SHOEI X-TWELVE motegi marquez,Casco  SHOEI X-TWELVE,"<h4>Sistema de  ventilación 
</h4><p><ul><li>Situando la toma delantera en el punto de mayor presión aerodinámica del casco para garantizar que entra la cantidad adecuada de aire. &nbsp;<br></li><li>Cuenta con  salidas del aire  en la zona trasera (independiente del Spolier), por la zona lateral y en la parte inferior del casco. &nbsp;<br></li></ul></p><h4>Multi-ply  matrix AIM + Shell
</h4><p><ul><li>La tecnología patentada integra una matriz de seis capas.&nbsp;<br></li><li>Capas de fibra de vidrio entrelazadas a mano con fibras orgánicas y resina.&nbsp;<br></li><li>La carcasa más fuerte, ligera y elástica de SHOEI.&nbsp;<br></li></ul></p><h4>Pinlock®
</h4><p><ul><li>Se trata de una pequeña pantalla plástica que va colocada en interior de la visera del casco. Este sistema, patentado por la empresa Holandesa del mismo nombre y que las principales marcas de cascos proporcionan como accesorio opcional, tiene que ser instalado, siguiendo las instrucciones, para que se coloque en el punto preciso. En cuanto a su composición, se trata de material plástico con cierta flexibilidad, transparente y con uno de sus bordes con un hilo de silicona para conseguir que sea estanco.&nbsp;<br></li><li>¿Para qué sirve y cómo funciona? Los Pinlock® tienen una única función evitar que nuestra visera o pantalla se empañe por dentro. Por muy buena ventilación que tenga nuestro casco o incluso aunque nuestra visera tenga tratamiento anti-vaho, la realidad es que es cuestión de tiempo que aparezca el temido y tedioso empañamiento. Gracias a su composición, se crea una de cámara de aire entre la propia visera y el interior del casco que evita la condensación y, por tanto, garantiza la visibilidad.&nbsp;</li></ul></p><p><br></p><p><b><br></b></p>",,"Modelo: X-TWELVE MOTEGI MARQUEZ
Color: BCO/AZL/ROJ
Tallas: L",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/85-casco-cerrado-shoei-x-twelve-motegi-marquez-1.jpg;products/85-casco-cerrado-shoei-x-twelve-motegi-marquez-2.jpg;products/85-casco-cerrado-shoei-x-twelve-motegi-marquez-3.jpg;products/85-casco-cerrado-shoei-x-twelve-motegi-marquez-4.jpg,0.0000,,17505,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
134,1,"13,16,19,180",6,0,"7103-2031, 7103-2032, 7103-2033",,,,Casco cerrado grafico AGV K-3 E2205 top-la gallina,Casco AGV E2205 ,"<h4>DETALLES DEL PRODUCTO
</h4><p><ul><li>El K-3 E2205 es un casco con impresionante rendimiento aerodinámico, ventilación eficiente y un amplio campo de visión. La envoltura es de construcción termoplástica, y el revestimiento interior es de tejido Dry-Comfort.&nbsp;<br></li></ul></p><h4>
CARACTERÍSTICAS TÉCNICAS&nbsp;</h4><p><ul><li>4 EPS (Espuma de Poliestireno).&nbsp;<br></li><li>2 tamaños del helmet  shell.&nbsp;<br></li><li>Tejidos en DRI-LEX®.&nbsp;<br></li><li>IVS (Sistema integrado  de  ventilación) con canales  ahuecados directamente  del helmet  shell.&nbsp;<br></li><li>Multi-density EPS.&nbsp;<br></li><li>PVM (mecanismo visor personalizado).&nbsp;<br></li><li>Helmet  shell en resina pintada HIR-TH (RESINA TERMOPLÁSTICA DE ALTA RESISTENCIA).&nbsp;<br></li></ul><h4>CARACTERÍSTICAS PRINCIPALES&nbsp;</h4></p><p><ul><li>Ventilación central para un flujo de aire óptimo.&nbsp;<br></li><li>La forma interna del casco fue diseñada específicamente para disminuir el daño de riesgo a los huesos del collar en caso de una caída.&nbsp;<br></li><li>Homologación europea E2205,  además cuenta con  una puntuación de 4 estrellas otorgada por Sharp.&nbsp;</li></ul></p><p>
</p><p><br></p>",,"Modelo: K-3 E2205 TOP
Color: GRAFICO
Tallas: M, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/134-casco-cerrado-agv-k-3-e2205-top-la-gallina-1.jpg;products/134-casco-cerrado-agv-k-3-e2205-top-la-gallina-2.jpg;products/134-casco-cerrado-agv-k-3-e2205-top-la-gallina-3.jpg;products/134-casco-cerrado-agv-k-3-e2205-top-la-gallina-4.jpg,0.0000,,3917.57,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
147,1,"13,16,19,180",6,0,"7103-2179, 7103-2180, 7103-2181",,,,Casco cerrado grafico AGV K-3 SV E2205 top-dreamtime,Casco AGV E2205,"<h4>DETALLES DEL PRODUCTO
</h4><p><ul><li>El K-3 SV E2205 es un casco asequible y adaptable con una sorprendente variedad de características, incluyendo una visera parasol interna, impresionante rendimiento aerodinámico, ventilación eficiente y un amplio campo de visión. La envoltura es de construcción termoplástica, y el revestimiento interior es de tejido Dry-Comfort.&nbsp;<br></li></ul></p><h4>
CARACTERÍSTICAS TÉCNICAS&nbsp;</h4><p><ul><li>4 EPS (Espuma de Poliestireno).&nbsp;<br></li><li>2 tamaños del helmet  shell.&nbsp;<br></li><li>Tejidos en DRI-LEX®.&nbsp;<br></li><li>IVS (Sistema integrado  de  ventilación) con canales  ahuecados directamente  del helmet  shell.&nbsp;<br></li><li>Hebilla de  ajuste  micro-métrico.&nbsp;<br></li><li>Multi-density EPS.&nbsp;<br></li><li>PVM (mecanismo visor  personalizado).&nbsp;<br></li><li>Helmet  shell en resina pintada HIR-TH (RESINA TERMOPLÁSTICA DE ALTA RESISTENCIA).&nbsp;<br></li><li>Parasol.&nbsp;<br></li></ul></p><p>CARACTERÍSTICAS PRINCIPALES
</p><p><ul><li>Ventilación central para un flujo de aire óptimo.&nbsp;<br></li><li>Mecanismo de visera patentado XQRS  (extra quick release system) en metal para una extracción sin herramientas muy rápida.&nbsp;<br></li><li>Pinlock incluido en la caja.&nbsp;<br></li><li>La forma interna del casco fue diseñada específicamente para disminuir el daño de riesgo a los huesos del collar en caso de una caída.&nbsp;<br></li><li>La visera está equipada con un sistema patentado de micro-apertura.&nbsp;<br></li><li>Homologación europea E2205,  además cuenta con  una puntuación de 4 estrellas otorgada por Sharp.&nbsp;<br></li></ul></p><h4>PESO
</h4><p><ul><li>1.570 kg&nbsp;<br></li></ul></p><p><br></p>",,"Modelo: K-3 SV E2205 TOP-DREAMTIME
Color: BCO/NJA/AZL
Tallas: M/L, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/147-casco-cerrado-agv-k-3-sv-e2205-top-dreamtime-1.jpg;products/147-casco-cerrado-agv-k-3-sv-e2205-top-dreamtime-2.jpg;products/147-casco-cerrado-agv-k-3-sv-e2205-top-dreamtime-3.jpg;products/147-casco-cerrado-agv-k-3-sv-e2205-top-dreamtime-4.jpg,0.0000,,4891.01,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
137,0,"13,16,19,180",6,0,"7103-2112, 7103-2113",,,,Casco cerrado gris AGV gt block,Casco AGV ,"<h4>
CARACTERÍSTICAS TÉCNICAS&nbsp;</h4><p><ul><li>2 tamaños del helmet  Shell, en fibra Carbonglass (Fibra de vidrio y Carbono).&nbsp;<br></li><li>Tejidos en DRI-LEX®&nbsp;<br></li><li>Hebilla de  ajuste  micro-métrico.&nbsp;<br></li></ul></p><h4>
CARACTERÍSTICAS PRINCIPALES&nbsp;</h4><p><ul><li>Ventilación con  3 tomas de aire frontales para un flujo de aire óptimo.&nbsp;<br></li><li>Fácil de lavar gracias a los componentes internos desmontables y las partes superiores de plástico.&nbsp;<br></li><li>Mecanismo de la pantalla con sistema XQRS (X-tra Quick Release System) para eliminar y sustituir la pantalla sin herramientas en pocos segundos. Sistema de apertura de la pantalla personalizable cambiando el mecanismo dentado (disponibilidad de 3 modelos distintos). Mecanismo de la pantalla con patente propia.&nbsp;<br></li><li>Pantalla GT 2 en clase óptica 1 en policarbonato resistente al rayado y antivaho con protección al 100% de los rayos UV.&nbsp;<br></li><li>Protector solar integrado ISV resistente al rayado, desmontable y sustituible sin la utilización de herramientas.&nbsp;<br></li><li>Protector nasal desmontable.&nbsp;<br></li><li>Protector de garganta contra el viento desmontable.&nbsp;<br></li></ul></p><p><br></p>",,"Modelo: GT BLOCK
Color: NGO/GRS
Tallas: L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/137-casco-cerrado-agv-gt-block-1.jpg;products/137-casco-cerrado-agv-gt-block-2.jpg;products/137-casco-cerrado-agv-gt-block-3.jpg;products/137-casco-cerrado-agv-gt-block-4.jpg,0.0000,,9418,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
99,0,"13,16,19,180",6,0,"7103-2110, 7103-2109, 7103-2108",,,,Casco cerrado gris AGV gt psyco,Casco AGV,"<h4>CARACTERÍSTICAS TÉCNICAS
</h4><p><ul><li>2 tamaños del helmet  Shell, en fibra Carbonglass (Fibra de vidrio y Carbono).&nbsp;<br></li><li>Tejidos en DRI-LEX®&nbsp;<br></li><li>Hebilla de  ajuste  micro-métrico.&nbsp;<br></li></ul></p><p>
CARACTERÍSTICAS PRINCIPALES&nbsp;</p><p><ul><li>Ventilación con  3 tomas de aire frontales para un flujo de aire óptimo.&nbsp;<br></li><li>Fácil de lavar gracias a los componentes internos desmontables y las partes superiores de plástico.&nbsp;<br></li><li>Mecanismo de la pantalla con sistema XQRS (X-tra Quick Release System) para eliminar y sustituir la pantalla sin herramientas en pocos segundos. Sistema de apertura de la pantalla personalizable cambiando el mecanismo dentado (disponibilidad de 3 modelos distintos). Mecanismo de la pantalla con patente propia.&nbsp;<br></li><li>Pantalla GT 2 en clase óptica 1 en policarbonato resistente al rayado y antivaho con protección al 100% de los rayos UV.&nbsp;<br></li><li>Protector solar integrado ISV resistente al rayado, desmontable y sustituible sin la utilización de herramientas.&nbsp;<br></li><li>Protector nasal desmontable.&nbsp;<br></li><li>Protector de garganta contra el viento desmontable.&nbsp;<br></li></ul></p><p><br></p>",,"Modelo: GT PSYCO
Color:BCO/GRS/AZL
Tallas: M, L, XL",,"cascos,casco AGv,cascos AGV,casco LS2,cascos LS2,casco R7,cascos R7,casco Shoei,cascos Shoei,casco para hombre,cascos para hombre,casco para mujer,cascos para mujer,casco unisex,cascos unisex,casco abierto,cascos abiertos,cascos cerrados,casco cerrado,casc",products/99-casco-cerrado-agv-gt-psyco-1.jpg;products/99-casco-cerrado-agv-gt-psyco-2.jpg;products/99-casco-cerrado-agv-gt-psyco-3.jpg;products/99-casco-cerrado-agv-gt-psyco-4.jpg;products/99-casco-cerrado-agv-gt-psyco-5.jpg;products/99-casco-cerrado-agv-gt-psyco-6.jpg;products/99-casco-cerrado-agv-gt-psyco-7.jpg;products/99-casco-cerrado-agv-gt-psyco-8.jpg,0.0000,,8231,0,100.0000,1,0.0000,kg,1,0,es,MXN,0000-00-00,0000-00-00
